period,value_reported,source_url,source_quote,derivation,context
2016Q1,179,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Actelion_Historical_Sales_Schedule.pdf,OPSUMIT US 130 144 143 137 130 121 531 Intl 86 100 92 86 77 58 313 WW 216 244 235 223 207 179 844,direct_jnj_retrospective_table,"Historical Actelion Sales (Unaudited), in US Dollars. Columns run 2017 Q2 through 6/15, 2017 Q1, then 2016 Q4, Q3, Q2, Q1 and Full Year. The schedule's own footnote states that sales for the first and second quarters of 2017 through June 15, 2017 had not been previously disclosed and are converted to US dollars at average rates."
2016Q2,207,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Actelion_Historical_Sales_Schedule.pdf,OPSUMIT US 130 144 143 137 130 121 531 Intl 86 100 92 86 77 58 313 WW 216 244 235 223 207 179 844,direct_jnj_retrospective_table,"Historical Actelion Sales (Unaudited), in US Dollars. Columns run 2017 Q2 through 6/15, 2017 Q1, then 2016 Q4, Q3, Q2, Q1 and Full Year. The schedule's own footnote states that sales for the first and second quarters of 2017 through June 15, 2017 had not been previously disclosed and are converted to US dollars at average rates."
2016Q3,223,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Actelion_Historical_Sales_Schedule.pdf,OPSUMIT US 130 144 143 137 130 121 531 Intl 86 100 92 86 77 58 313 WW 216 244 235 223 207 179 844,direct_jnj_retrospective_table,"Historical Actelion Sales (Unaudited), in US Dollars. Columns run 2017 Q2 through 6/15, 2017 Q1, then 2016 Q4, Q3, Q2, Q1 and Full Year. The schedule's own footnote states that sales for the first and second quarters of 2017 through June 15, 2017 had not been previously disclosed and are converted to US dollars at average rates."
2016Q4,235,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Actelion_Historical_Sales_Schedule.pdf,OPSUMIT US 130 144 143 137 130 121 531 Intl 86 100 92 86 77 58 313 WW 216 244 235 223 207 179 844,direct_jnj_retrospective_table,"Historical Actelion Sales (Unaudited), in US Dollars. Columns run 2017 Q2 through 6/15, 2017 Q1, then 2016 Q4, Q3, Q2, Q1 and Full Year. The schedule's own footnote states that sales for the first and second quarters of 2017 through June 15, 2017 had not been previously disclosed and are converted to US dollars at average rates."
2017Q1,244,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Actelion_Historical_Sales_Schedule.pdf,OPSUMIT US 130 144 143 137 130 121 531 Intl 86 100 92 86 77 58 313 WW 216 244 235 223 207 179 844,direct_jnj_retrospective_table,"Historical Actelion Sales (Unaudited), in US Dollars. Columns run 2017 Q2 through 6/15, 2017 Q1, then 2016 Q4, Q3, Q2, Q1 and Full Year. The schedule's own footnote states that sales for the first and second quarters of 2017 through June 15, 2017 had not been previously disclosed and are converted to US dollars at average rates."
2017Q2,261,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q2/Actelion_Historical_Sales_Schedule.pdf,"OPSUMIT US 130 144 143 137 130 121 531 Intl 86 100 92 86 77 58 313 WW 216 244 235 223 207 179 844 (Q2 column is through 6/15); OPSUMIT US 180 24 * * - 329 24 * * - Intl 131 21 253 21 WW 311 45 * * * 582 45 * * *; acquisition bridge: 216 pre-close + 45 post-close = 261 USD million.",acquisition_bridge_sum,"Historical Actelion Sales (Unaudited), in US Dollars. Columns run 2017 Q2 through 6/15, 2017 Q1, then 2016 Q4, Q3, Q2, Q1 and Full Year. The schedule's own footnote states that sales for the first and second quarters of 2017 through June 15, 2017 had not been previously disclosed and are converted to US dollars at average rates. This quarter is the 216 of that column plus the 45 J&J reports for its own June 16 - July 2 stub, which its 2Q2018 schedule states as the 2017 comparative (OPSUMIT WW 311 45)."
2017Q3,259,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q3/Sales_of_Key_Products_Franchises_3Q2017.pdf,"OPSUMIT WW third quarter 2017 and 2016 then nine months 2017 and 2016, USD millions, percentage-change columns omitted | 259 | - | 304 | -",direct_reported,J&J's own schedule states US 150 - 174 - and Intl 109 - 130 - on the same block. Prior-year columns are dashes: J&J acquired Actelion on 16 June 2017.
2017Q4,269,https://s203.q4cdn.com/636242992/files/doc_financials/2017/q4/Sales_of_Key_Products_Franchises_4Q2017.pdf,"OPSUMIT WW fourth quarter 2017 and 2016 then twelve months 2017 and 2016, USD millions, percentage-change columns omitted | 269 | - | 573 | -",direct_reported,J&J's own schedule states US 146 - 320 - and Intl 123 - 253 - on the same block. The 573 twelve-month figure covers 16 June - 31 December 2017 only.
2018Q1,271,https://s203.q4cdn.com/636242992/files/doc_financials/2018/q1/Sales_of_Key_Products_Franchises_1Q2018.pdf,"OPSUMIT WW first quarter 2018 and 2017, USD millions, percentage-change columns omitted | 271 | -",direct_reported,J&J's own schedule states US 149 - and Intl 122 - on the same block. The 2017 comparative is a dash: J&J did not own the product in 1Q2017.
2018Q2,311,https://s203.q4cdn.com/636242992/files/doc_financials/2018/q2/Sales_of_Key_Products_Franchises_2Q2018.pdf,"OPSUMIT WW second quarter 2018 and 2017 then six months 2018 and 2017, USD millions, percentage-change columns omitted | 311 | 45 | 582 | 45",direct_reported,J&J's own schedule states US 180 24 329 24 and Intl 131 21 253 21 on the same block. The 45 prior-year figure is the 16-30 June 2017 stub J&J owned.
